School,Close Contact,Positive Case,Suspected Case,Total
Archer HS,3,1,0,4
Berkmar HS,1,0,0,1
Britt ES,0,0,1,1
Buice Center,2,0,0,2
Cedar Hill ES,1,0,0,1
Centerville ES,3,0,0,3
Chesney ES,4,0,1,5
Coleman MS,1,0,0,1
Cooper ES,11,0,2,13
Creekland MS,0,0,1,1
Dacula ES,2,1,0,3
Dacula HS,2,0,1,3
Discovery HS,0,1,0,1
Duluth MS,0,0,2,2
Dyer ES,1,0,3,4
Freeman's Mill ES,11,1,0,12
Grayson HS,1,0,0,1
Harbins ES,2,0,1,3
Head ES,10,0,0,10
Ivy Creek ES,4,0,1,5
Jenkins ES,2,0,1,3
Jordan MS,3,0,1,4
Lanier HS,2,0,0,2
Lilburn MS,6,1,0,7
McClure Health Science HS,0,0,3,3
McConnell MS,1,0,0,1
Moore MS,2,0,0,2
Mountain View HS,1,0,0,1
Norcross HS,1,0,3,4
North Gwinnett MS,1,0,2,3
Northbrook MS,1,0,0,1
Osborne MS,1,0,0,1
Parkview HS,1,0,1,2
Parsons ES,10,0,0,10
Phoenix HS,1,0,0,1
Pinckneyville MS,8,0,4,12
Radloff MS,2,1,0,3
Richards MS,2,0,1,3
Rock Springs ES,0,0,1,1
Rosebud ES,0,0,1,1
South Gwinnett HS,2,0,2,4
Starling ES,2,0,1,3
Sweetwater MS,1,0,1,2
Taylor ES,1,0,0,1
Trickum MS,1,0,1,2
Walnut Grove ES,0,0,2,2
White Oak ES,1,0,0,1
Woodward Mill ES,1,0,0,1
