School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,19,2,0,21
Baldwin ES,0,1,0,1
Berkmar MS,3,0,1,4
Bethesda ES,11,1,0,12
Brookwood HS,2,0,0,2
Burnette ES,1,0,2,3
Centerville ES,1,0,0,1
Chesney ES,3,0,0,3
Collins Hill HS,1,0,0,1
Cooper ES,1,0,0,1
Creekland MS,1,0,1,2
Duluth MS,0,0,1,1
Dyer ES,2,0,1,3
Grayson ES,7,0,1,8
Grayson HS,3,1,0,4
Harbins ES,1,0,0,1
Harmony ES,4,0,0,4
Head ES,1,0,0,1
Jones MS,1,0,0,1
Knight ES,1,0,1,2
McClure Health Science HS,1,0,1,2
McConnell MS,6,1,0,7
Meadowcreek HS,0,0,1,1
Mill Creek HS,1,0,0,1
Mountain View HS,17,0,1,18
North Gwinnett HS,13,1,0,14
North Gwinnett MS,18,3,0,21
Northbrook MS,1,0,0,1
Osborne MS,41,2,0,43
Parkview HS,5,2,0,7
Parsons ES,0,0,1,1
Patrick ES,1,0,0,1
Pinckneyville MS,0,0,1,1
Richards MS,10,0,2,12
South Gwinnett HS,1,1,0,2
Stripling ES,1,0,0,1
Taylor ES,2,0,0,2
Twin Rivers MS,19,1,0,20
