School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,4,0,1,5
Alford ES,5,0,0,5
Archer HS,1,0,1,2
Baggett ES,14,0,1,15
Bay Creek MS,0,0,1,1
Berkeley Lake ES,1,1,1,3
Brookwood ES,3,1,0,4
Brookwood HS,0,0,1,1
Camp Creek ES,2,1,0,3
Chattahoochee ES,3,1,0,4
Coleman MS,1,0,0,1
Craig ES,0,1,0,1
Dacula HS,1,0,0,1
Dacula MS,3,0,0,3
Duluth HS,3,2,1,6
Duluth MS,0,0,1,1
Duncan Creek ES,14,1,0,15
Dyer ES,1,0,0,1
Freeman's Mill ES,1,2,0,3
Grayson HS,2,1,0,3
Harbins ES,1,0,0,1
Ivy Creek ES,3,0,0,3
Jackson ES,1,1,0,2
Jones MS,1,0,0,1
Knight ES,1,0,0,1
Lilburn MS,3,1,0,4
Mason ES,1,1,0,2
McClure Health Science HS,2,0,1,3
Meadowcreek HS,3,0,0,3
Mill Creek HS,4,0,0,4
Moore MS,1,1,0,2
Mountain View HS,12,0,2,14
North Gwinnett HS,7,0,1,8
North Gwinnett MS,2,0,0,2
Parkview HS,0,0,1,1
Peachtree Ridge HS,1,0,1,2
Radloff MS,1,0,0,1
Shiloh MS,0,0,1,1
Summerour MS,1,0,0,1
Suwanee ES,12,1,0,13
Trip ES,1,0,0,1
White Oak ES,1,0,0,1
