School,Close Contact,Positive Case,Suspected Case,Total
Arcado ES,0,1,0,1
Archer HS,6,1,0,7
Britt ES,0,0,1,1
Brookwood ES,5,1,0,6
Cedar Hill ES,4,1,0,5
Chattahoochee ES,1,0,0,1
Chesney ES,17,1,1,19
Coleman MS,2,0,0,2
Cooper ES,17,0,1,18
Couch MS,1,0,0,1
Creekland MS,0,0,1,1
Discovery HS,1,1,0,2
Duluth MS,1,0,0,1
Graves ES,0,1,0,1
Hopkins ES,0,0,1,1
International Transition Center,3,0,0,3
Jackson ES,0,1,0,1
Knight ES,1,0,0,1
Lanier MS,0,1,0,1
Level Creek ES,1,0,0,1
McClure Health Science HS,0,0,1,1
Meadowcreek HS,6,0,1,7
Mill Creek HS,1,0,0,1
Mountain Park ES,1,0,0,1
Mountain View HS,13,1,0,14
Mulberry ES,1,0,0,1
Parkview HS,0,0,1,1
Peachtree ES,3,0,1,4
Radloff MS,1,0,0,1
Richards MS,1,0,0,1
South Gwinnett HS,0,0,1,1
Starling ES,1,0,0,1
Sugar Hill ES,2,0,0,2
Suwanee ES,1,0,0,1
Trickum MS,2,1,0,3
Winn Holt ES,0,1,0,1
