School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,1,0,0,1
Arcado ES,3,0,1,4
Baggett ES,7,0,1,8
Bay Creek MS,0,0,1,1
Berkmar MS,7,0,1,8
Bethesda ES,17,0,2,19
Buice Center,4,3,0,7
Cedar Hill ES,22,0,3,25
Coleman MS,1,0,0,1
Cooper ES,5,0,1,6
Craig ES,1,0,0,1
Creekland MS,2,0,0,2
Crews MS,19,3,0,22
Dacula ES,1,0,0,1
Dacula HS,9,1,0,10
Duluth HS,6,0,1,7
Duncan Creek ES,6,1,0,7
Dyer ES,1,0,0,1
Ferguson ES,0,0,1,1
Five Forks MS,0,1,0,1
Grace Snell MS,2,0,0,2
Grayson HS,1,0,0,1
Harbins ES,0,1,0,1
Hopkins ES,4,0,21,25
Hull MS,1,0,1,2
Magill ES,21,1,0,22
McClure Health Science HS,0,0,1,1
McConnell MS,0,1,0,1
Meadowcreek HS,2,0,1,3
Mill Creek HS,1,1,0,2
Minor ES,7,0,2,9
Moore MS,2,0,0,2
Mountain View HS,12,0,1,13
Norcross HS,24,1,0,25
North Gwinnett MS,4,0,0,4
Northbrook MS,1,0,0,1
Oakland Meadow School,1,0,0,1
Osborne MS,1,0,0,1
Parkview HS,0,0,1,1
Partee ES,5,1,0,6
Patrick ES,3,0,0,3
Peachtree Ridge HS,0,3,1,4
Pinckneyville MS,3,0,0,3
Richards MS,0,2,0,2
Rockbridge ES,2,0,0,2
Rosebud ES,1,0,1,2
Shiloh MS,1,0,1,2
Simonton ES,1,1,0,2
South Gwinnett HS,1,0,1,2
Taylor ES,2,0,0,2
Trickum MS,1,1,0,2
Trip ES,11,1,0,12
Twin Rivers MS,0,1,0,1
Walnut Grove ES,15,1,0,16
