School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,1,0,0,1
Alford ES,0,1,0,1
Annistown ES,3,0,0,3
Benefield ES,0,0,1,1
Berkmar MS,0,0,1,1
Brookwood ES,1,0,0,1
Brookwood HS,15,1,0,16
Burnette ES,1,0,0,1
Cedar Hill ES,2,0,0,2
Central Gwinnett HS,0,1,0,1
Chattahoochee ES,13,0,1,14
Chesney ES,3,0,0,3
Cooper ES,2,0,0,2
Couch MS,1,1,0,2
Creekland MS,1,0,1,2
Dacula ES,3,0,0,3
Dacula HS,0,0,1,1
Discovery HS,2,0,1,3
Duncan Creek ES,2,0,0,2
Dyer ES,0,0,2,2
Grayson ES,4,0,0,4
Grayson HS,2,0,0,2
Gwin Oaks ES,9,1,1,11
Harmony ES,0,0,1,1
Harris ES,0,0,1,1
Hopkins ES,6,0,1,7
Ivy Creek ES,1,0,1,2
Jackson ES,1,0,0,1
Jenkins ES,1,0,0,1
Lanier HS,1,1,0,2
Level Creek ES,1,0,0,1
Lilburn MS,0,0,1,1
McClure Health Science HS,1,0,2,3
Meadowcreek HS,0,0,1,1
Mill Creek HS,1,0,0,1
Moore MS,7,0,0,7
Mountain View HS,3,0,0,3
Nesbit ES,14,0,1,15
Norcross HS,7,1,0,8
Oakland Meadow School,1,0,0,1
Osborne MS,1,0,0,1
Parkview HS,2,2,1,5
Parsons ES,2,2,0,4
Peachtree ES,0,1,0,1
Pinckneyville MS,1,0,0,1
Puckett's Mill ES,1,0,0,1
Radloff MS,1,0,0,1
Richards MS,0,0,2,2
Simonton ES,3,0,0,3
South Gwinnett HS,0,0,1,1
Sweetwater MS,1,0,0,1
Trip ES,29,0,1,30
Twin Rivers MS,3,1,1,5
Winn Holt ES,1,0,0,1
