School,Close Contact,Positive Case,Suspected Case,Total
Archer HS,0,1,2,3
Bay Creek MS,7,1,0,8
Berkmar MS,8,0,1,9
Britt ES,2,0,0,2
Brookwood ES,1,0,0,1
Brookwood HS,1,0,0,1
Buice Center,1,0,0,1
Cedar Hill ES,2,0,1,3
Chattahoochee ES,11,1,0,12
Creekland MS,1,0,0,1
Crews MS,1,0,0,1
Dacula ES,11,1,0,12
Dacula MS,1,0,0,1
Duluth HS,3,0,0,3
Duluth MS,1,0,1,2
Duncan Creek ES,1,1,0,2
Grayson HS,8,3,0,11
Gwin Oaks ES,11,1,0,12
Hopkins ES,2,0,1,3
International Transition Center,0,0,1,1
Lanier MS,3,0,0,3
Lilburn ES,1,0,0,1
Lilburn MS,0,0,1,1
Maxwell,1,1,0,2
McClure Health Science HS,2,0,0,2
McConnell MS,7,1,0,8
Meadowcreek HS,3,0,0,3
Moore MS,1,0,0,1
Mountain View HS,4,0,0,4
Norcross HS,2,0,0,2
Norton ES,0,1,0,1
Osborne MS,2,0,0,2
Parkview HS,0,1,0,1
Peachtree ES,2,0,0,2
Pinckneyville MS,1,0,0,1
Richards MS,2,0,1,3
Rockbridge ES,4,2,1,7
Shiloh MS,2,1,0,3
Simpson ES,2,0,0,2
South Gwinnett HS,11,0,2,13
Sugar Hill ES,6,2,1,9
Sweetwater MS,1,0,0,1
Trickum MS,1,2,0,3
Twin Rivers MS,18,1,0,19
Winn Holt ES,9,0,2,11
