School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,10,1,0,11
Arcado ES,0,0,1,1
Archer HS,24,3,6,33
Bay Creek MS,7,0,2,9
Beaver Ridge ES,0,1,0,1
Berkeley Lake ES,0,1,0,1
Brookwood HS,3,1,0,4
Burnette ES,8,1,0,9
Camp Creek ES,1,0,0,1
Cedar Hill ES,1,0,0,1
Centerville ES,1,0,0,1
Central Gwinnett HS,7,1,1,9
Chattahoochee ES,7,0,2,9
Chesney ES,2,0,0,2
Collins Hill HS,6,4,2,12
Cooper ES,1,0,0,1
Couch MS,3,2,0,5
Creekland MS,1,1,0,2
Crews MS,1,1,0,2
Dacula ES,1,0,1,2
Dacula HS,0,1,2,3
Dacula MS,23,3,1,27
Discovery HS,8,1,0,9
Duluth HS,4,3,0,7
Duluth MS,3,0,2,5
Duncan Creek ES,3,0,0,3
Ferguson ES,20,0,2,22
Fort Daniel ES,1,0,0,1
Freeman's Mill ES,6,0,0,6
GIVE West,2,0,0,2
Graves ES,2,0,1,3
Grayson ES,1,1,0,2
Grayson HS,1,0,0,1
Gwin Oaks ES,1,0,0,1
Harbins ES,21,2,1,24
Harris ES,1,0,0,1
Hopkins ES,24,0,0,24
Ivy Creek ES,3,0,0,3
Jackson ES,1,1,0,2
Jordan MS,3,0,1,4
Kanoheda ES,1,0,0,1
Knight ES,1,0,4,5
Lanier HS,4,0,1,5
Lanier MS,1,0,0,1
Lilburn ES,1,0,0,1
Mason ES,2,1,0,3
McClure Health Science HS,1,0,0,1
McConnell MS,3,0,0,3
McKendree ES,45,1,0,46
Meadowcreek HS,5,0,1,6
Mill Creek HS,7,0,0,7
Mountain View HS,1,0,0,1
Norcross HS,7,1,0,8
North Gwinnett HS,23,2,0,25
North Gwinnett MS,15,1,2,18
Northbrook MS,0,0,1,1
Norton ES,1,0,0,1
Oakland Meadow School,2,0,0,2
Osborne MS,0,1,0,1
Parkview HS,1,1,1,3
Parsons ES,0,1,0,1
Partee ES,2,1,0,3
Patrick ES,3,0,0,3
Paul Duke STEM HS,7,1,0,8
Peachtree Ridge HS,5,1,0,6
Pharr ES,0,0,1,1
Pinckneyville MS,3,0,1,4
Puckett's Mill ES,9,0,1,10
Richards MS,2,0,0,2
Riverside ES,4,0,0,4
Rock Springs ES,0,1,0,1
Shiloh ES,3,0,0,3
Shiloh HS,0,1,1,2
Shiloh MS,1,0,0,1
Simonton ES,1,0,0,1
Snellville MS,1,1,1,3
South Gwinnett HS,21,0,3,24
Stripling ES,1,0,0,1
Sugar Hill ES,15,0,1,16
Summerour MS,1,0,0,1
Suwanee ES,3,0,0,3
Sweetwater MS,2,1,0,3
Taylor ES,3,1,0,4
Trickum MS,1,0,0,1
Trip ES,13,0,0,13
Twin Rivers MS,0,1,0,1
White Oak ES,1,0,0,1
