School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,,1,1,1
Archer HS,1,,,1
Bay Creek MS,,1,1,1
Berkeley Lake ES,,3,3,3
Brookwood HS,,1,1,1
Buice Center,,1,1,1
Central Gwinnett HS,2,,,2
Chattahoochee ES,4,1,1,5
Cooper ES,1,1,1,2
Creekland MS,1,1,1,2
Duluth HS,5,,,5
Duncan Creek ES,6,1,1,7
Dyer ES,1,,,1
Five Forks MS,1,,,1
Fort Daniel ES,,1,1,1
GIVE West,3,1,1,4
Grace Snell MS,1,,,1
Grayson HS,1,1,,1
Gwin Oaks ES,3,1,1,4
Gwinnett Online Campus,1,,,1
Harbins ES,1,,,1
Head ES,1,1,1,2
Jackson ES,2,,,2
Lilburn MS,3,,,3
McClure Health Science HS,,1,1,1
Meadowcreek HS,,1,1,1
Mountain View HS,4,2,2,6
Mulberry ES,,,1,1
North Gwinnett HS,1,1,,2
Parkview HS,,,1,1
Partee ES,1,,,1
Peachtree ES,2,,1,3
Pinckneyville MS,,,1,1
Puckett's Mill ES,3,,2,5
Richards MS,,,1,1
Roberts ES,,,1,1
Shiloh HS,26,,1,27
Stripling ES,,,1,1
Sycamore ES,2,,,2
Trickum MS,,,1,1
Trip ES,,,1,1
Walnut Grove ES,1,,,1
Winn Holt ES,6,,1,7
Woodward Mill ES,2,,,2
