School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,5,0,2,7
Archer HS,3,0,0,3
Bay Creek MS,0,0,2,2
Berkeley Lake ES,0,0,1,1
Berkmar HS,1,0,1,2
Britt ES,0,0,1,1
Brookwood ES,2,0,0,2
Buice Center,7,1,0,8
Burnette ES,1,0,2,3
Cedar Hill ES,1,0,0,1
Centerville ES,0,0,1,1
Chattahoochee ES,2,0,1,3
Chesney ES,1,0,0,1
Cooper ES,3,0,1,4
Crews MS,0,1,0,1
Dacula ES,0,0,1,1
Dacula HS,3,0,3,6
Discovery HS,0,1,0,1
Duluth HS,0,0,1,1
Fort Daniel ES,1,0,0,1
GIVE East,1,0,0,1
Grayson HS,3,0,0,3
Harbins ES,5,0,1,6
Harris ES,15,0,0,15
Hopkins ES,0,0,1,1
Hull MS,0,0,1,1
Jones MS,1,0,0,1
Jordan MS,3,0,1,4
Lanier HS,2,0,1,3
Level Creek ES,13,1,0,14
McClure Health Science HS,0,1,0,1
McConnell MS,0,1,4,5
McKendree ES,0,0,1,1
Meadowcreek HS,5,0,4,9
Mill Creek HS,13,4,1,18
Moore MS,1,0,0,1
Mountain Park ES,3,0,0,3
Mountain View HS,3,0,2,5
Mulberry ES,0,1,0,1
Norcross ES,1,0,1,2
Norcross HS,1,0,0,1
North Gwinnett HS,0,1,0,1
North Gwinnett MS,2,0,1,3
Norton ES,0,0,1,1
Oakland Meadow School,1,0,0,1
Osborne MS,1,0,0,1
Parsons ES,2,0,0,2
Paul Duke STEM HS,1,1,0,2
Peachtree ES,10,0,4,14
Peachtree Ridge HS,10,1,1,12
Pinckneyville MS,1,0,0,1
Richards MS,0,0,1,1
Roberts ES,1,1,0,2
Simpson ES,17,0,3,20
South Gwinnett HS,1,0,0,1
Sugar Hill ES,1,0,0,1
Trickum MS,1,0,1,2
Woodward Mill ES,0,0,1,1
