School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,1,0,2,3
Baldwin ES,0,0,3,3
Benefield ES,0,0,1,1
Berkmar HS,0,1,0,1
Berkmar MS,1,0,0,1
Brookwood ES,1,0,0,1
Brookwood HS,0,1,0,1
Cedar Hill ES,6,0,0,6
Centerville ES,0,3,0,3
Chesney ES,9,1,0,10
Creekland MS,0,1,0,1
Crews MS,1,0,0,1
Dacula HS,1,0,0,1
Duluth MS,0,0,3,3
Duncan Creek ES,1,0,0,1
Dyer ES,1,0,1,2
Grace Snell MS,2,1,0,3
Grayson HS,1,2,0,3
Harmony ES,3,0,0,3
International Transition Center,4,0,0,4
Jones MS,1,0,0,1
Jordan MS,4,0,3,7
Lanier HS,0,0,2,2
Lawrenceville ES,0,1,0,1
Lilburn MS,2,0,0,2
McClure Health Science HS,1,0,1,2
Meadowcreek ES,9,1,0,10
Meadowcreek HS,0,0,2,2
Mill Creek HS,35,1,0,36
Norcross ES,2,0,3,5
Osborne MS,2,0,0,2
Peachtree ES,7,0,2,9
Radloff MS,0,0,3,3
Shiloh ES,0,0,1,1
Shiloh HS,1,1,1,3
Sugar Hill ES,1,0,0,1
Summerour MS,0,0,1,1
Sweetwater MS,1,0,0,1
Trickum MS,0,0,1,1
Woodward Mill ES,0,0,1,1
